"","gene_name","neighbor1","neighbor2","neighbor_diff","abs_neighbor_diff"
"2272","SORBI_3004G171400",0,0,0,0
"2273","SORBI_3004G171700",0,0,0,0
"2274","SORBI_3004G172100",0,1,-1,1
"2275","SORBI_3004G172700",0,2,-2,2
"2276","SORBI_3004G173100",0,0,0,0
"2277","SORBI_3004G173600",0,0,0,0
"2278","SORBI_3004G174100",0,0,0,0
"2279","SORBI_3004G176900",0,9,-9,9
"2280","SORBI_3004G177100",0,0,0,0
"2281","SORBI_3004G177700",0,2,-2,2
"2282","SORBI_3004G178000",0,2,-2,2
"2283","SORBI_3004G179200",0,0,0,0
"2284","SORBI_3004G179600",0,0,0,0
"2285","SORBI_3004G181000",0,0,0,0
"2286","SORBI_3004G183200",0,0,0,0
"2287","SORBI_3004G187000",0,9,-9,9
"2288","SORBI_3004G187300",0,2,-2,2
"2289","SORBI_3004G187900",0,2,-2,2
"2290","SORBI_3004G188000",0,0,0,0
"2291","SORBI_3004G188300",0,1,-1,1
"2292","SORBI_3004G188400",0,1,-1,1
"2293","SORBI_3004G189200",0,2,-2,2
"2294","SORBI_3004G189400",0,0,0,0
"2295","SORBI_3004G190100",0,0,0,0
"2296","SORBI_3004G191200",0,0,0,0
"2297","SORBI_3004G191700",0,0,0,0
"2298","SORBI_3004G191800",0,0,0,0
"2299","SORBI_3004G192400",0,0,0,0
"2300","SORBI_3004G193000",0,1,-1,1
"2301","SORBI_3004G195800",0,1,-1,1
"2302","SORBI_3004G197100",0,0,0,0
"2303","SORBI_3004G197400",0,1,-1,1
"2304","SORBI_3004G198200",0,0,0,0
"2305","SORBI_3004G198300",0,0,0,0
"2306","SORBI_3004G198500",0,0,0,0
"2307","SORBI_3004G199200",0,0,0,0
"2308","SORBI_3004G199400",0,0,0,0
"2309","SORBI_3004G199500",0,0,0,0
"2310","SORBI_3004G199600",1,0,1,1
"2311","SORBI_3004G202200",0,0,0,0
"2312","SORBI_3004G202400",0,1,-1,1
"2313","SORBI_3004G205300",0,0,0,0
"2314","SORBI_3004G205900",0,0,0,0
"2315","SORBI_3004G206200",0,2,-2,2
"2316","SORBI_3004G207300",0,5,-5,5
"2317","SORBI_3004G208000",0,1,-1,1
"2318","SORBI_3004G208400",0,0,0,0
"2319","SORBI_3004G208700",0,1,-1,1
"2320","SORBI_3004G209900",0,4,-4,4
"2321","SORBI_3004G210101",0,0,0,0
"2322","SORBI_3004G210500",0,3,-3,3
"2323","SORBI_3004G211200",0,3,-3,3
"2324","SORBI_3004G211501",0,0,0,0
"2325","SORBI_3004G211700",0,2,-2,2
"2326","SORBI_3004G211800",0,2,-2,2
"2327","SORBI_3004G211866",0,3,-3,3
"2328","SORBI_3004G211900",0,4,-4,4
"2329","SORBI_3004G212300",0,1,-1,1
"2330","SORBI_3004G214000",0,0,0,0
"2331","SORBI_3004G215100",0,1,-1,1
"2332","SORBI_3004G215200",0,1,-1,1
"2333","SORBI_3004G215900",0,2,-2,2
"2334","SORBI_3004G216700",1,1,0,0
"2335","SORBI_3004G217450",0,1,-1,1
"2336","SORBI_3004G218000",0,1,-1,1
"2337","SORBI_3004G218500",0,0,0,0
"2338","SORBI_3004G219600",0,0,0,0
"2339","SORBI_3004G220300",0,0,0,0
"2340","SORBI_3004G220400",0,0,0,0
"2341","SORBI_3004G220700",0,0,0,0
"2342","SORBI_3004G221400",0,0,0,0
"2343","SORBI_3004G221900",0,20,-20,20
"2344","SORBI_3004G222300",0,0,0,0
"2345","SORBI_3004G222500",0,1,-1,1
"2346","SORBI_3004G223100",0,0,0,0
"2347","SORBI_3004G223900",0,0,0,0
"2348","SORBI_3004G225100",0,0,0,0
"2349","SORBI_3004G225900",0,0,0,0
"2350","SORBI_3004G227400",0,0,0,0
"2351","SORBI_3004G227900",0,0,0,0
"2352","SORBI_3004G228100",0,0,0,0
"2353","SORBI_3004G228200",0,0,0,0
"2354","SORBI_3004G228800",0,0,0,0
"2355","SORBI_3004G228900",2,10,-8,8
"2356","SORBI_3004G229200",1,0,1,1
"2357","SORBI_3004G229300",1,1,0,0
"2358","SORBI_3004G229500",0,0,0,0
"2359","SORBI_3004G229700",0,0,0,0
"2360","SORBI_3004G229800",0,32,-32,32
"2361","SORBI_3004G230300",1,0,1,1
"2362","SORBI_3004G230900",0,0,0,0
"2363","SORBI_3004G231400",0,0,0,0
"2364","SORBI_3004G231600",0,2,-2,2
"2365","SORBI_3004G232700",0,0,0,0
"2366","SORBI_3004G234100",0,3,-3,3
"2367","SORBI_3004G234200",0,0,0,0
"2368","SORBI_3004G234900",0,1,-1,1
"2369","SORBI_3004G236000",0,0,0,0
"2370","SORBI_3004G238600",0,0,0,0
"2371","SORBI_3004G240100",0,0,0,0
"2372","SORBI_3004G241100",0,0,0,0
"2373","SORBI_3004G241300",0,1,-1,1
"2374","SORBI_3004G241500",0,2,-2,2
"2375","SORBI_3004G243800",0,1,-1,1
"2376","SORBI_3004G243900",0,0,0,0
"2377","SORBI_3004G244100",1,0,1,1
"2378","SORBI_3004G244300",1,0,1,1
"2379","SORBI_3004G244400",0,1,-1,1
"2380","SORBI_3004G245100",0,0,0,0
"2381","SORBI_3004G245900",0,4,-4,4
"2382","SORBI_3004G247200",0,2,-2,2
"2383","SORBI_3004G247400",0,0,0,0
"2384","SORBI_3004G247500",0,1,-1,1
"2385","SORBI_3004G247600",0,0,0,0
"2386","SORBI_3004G247700",0,4,-4,4
"2387","SORBI_3004G248900",0,0,0,0
"2388","SORBI_3004G249900",0,2,-2,2
"2389","SORBI_3004G249950",1,0,1,1
"2390","SORBI_3004G250000",0,1,-1,1
"2391","SORBI_3004G250200",0,3,-3,3
"2392","SORBI_3004G250700",0,1,-1,1
"2393","SORBI_3004G250900",0,1,-1,1
"2394","SORBI_3004G251300",0,1,-1,1
"2395","SORBI_3004G251350",0,0,0,0
"2396","SORBI_3004G252000",0,1,-1,1
"2397","SORBI_3004G252500",0,0,0,0
"2398","SORBI_3004G253500",0,0,0,0
"2399","SORBI_3004G254600",0,1,-1,1
"2400","SORBI_3004G255200",0,0,0,0
"2401","SORBI_3004G255500",0,0,0,0
"2402","SORBI_3004G255600",0,1,-1,1
"2403","SORBI_3004G256000",0,2,-2,2
"2404","SORBI_3004G256200",0,0,0,0
"2405","SORBI_3004G256600",0,2,-2,2
"2406","SORBI_3004G257000",0,0,0,0
"2407","SORBI_3004G257300",0,1,-1,1
"2408","SORBI_3004G257600",0,0,0,0
"2409","SORBI_3004G257700",0,0,0,0
"2410","SORBI_3004G257800",0,1,-1,1
"2411","SORBI_3004G257900",0,1,-1,1
"2412","SORBI_3004G258800",0,1,-1,1
"2413","SORBI_3004G258900",0,0,0,0
"2414","SORBI_3004G259200",0,1,-1,1
"2415","SORBI_3004G259366",0,1,-1,1
"2416","SORBI_3004G260500",0,0,0,0
"2417","SORBI_3004G261200",0,0,0,0
"2418","SORBI_3004G261700",0,0,0,0
"2419","SORBI_3004G262100",0,0,0,0
"2420","SORBI_3004G264900",0,1,-1,1
"2421","SORBI_3004G265400",0,1,-1,1
"2422","SORBI_3004G265900",0,0,0,0
"2423","SORBI_3004G266000",0,8,-8,8
"2424","SORBI_3004G266200",0,0,0,0
"2425","SORBI_3004G266800",0,0,0,0
"2426","SORBI_3004G267400",0,2,-2,2
"2427","SORBI_3004G267500",0,1,-1,1
"2428","SORBI_3004G268200",0,2,-2,2
"2429","SORBI_3004G268500",0,0,0,0
"2430","SORBI_3004G268700",2,0,2,2
"2431","SORBI_3004G269400",0,0,0,0
"2432","SORBI_3004G269500",0,0,0,0
"2433","SORBI_3004G269700",0,0,0,0
"2434","SORBI_3004G271300",0,1,-1,1
"2435","SORBI_3004G271500",0,1,-1,1
"2436","SORBI_3004G271700",0,2,-2,2
"2437","SORBI_3004G272200",0,1,-1,1
"2438","SORBI_3004G272400",0,1,-1,1
"2439","SORBI_3004G272700",0,0,0,0
"2440","SORBI_3004G272800",0,1,-1,1
"2441","SORBI_3004G273100",0,7,-7,7
"2442","SORBI_3004G273200",0,1,-1,1
"2443","SORBI_3004G273300",0,2,-2,2
"2444","SORBI_3004G273400",0,5,-5,5
"2445","SORBI_3004G274400",0,0,0,0
"2446","SORBI_3004G274700",0,1,-1,1
"2447","SORBI_3004G274900",0,3,-3,3
"2448","SORBI_3004G275200",0,6,-6,6
"2449","SORBI_3004G275500",0,0,0,0
"2450","SORBI_3004G277000",0,4,-4,4
"2451","SORBI_3004G279000",0,9,-9,9
"2452","SORBI_3004G279100",0,1,-1,1
"2453","SORBI_3004G279200",1,0,1,1
"2454","SORBI_3004G279300",0,12,-12,12
"2455","SORBI_3004G279400",0,0,0,0
"2456","SORBI_3004G279601",0,1,-1,1
"2457","SORBI_3004G279700",0,12,-12,12
"2458","SORBI_3004G279800",0,1,-1,1
"2459","SORBI_3004G280700",0,0,0,0
"2460","SORBI_3004G280900",0,1,-1,1
"2461","SORBI_3004G281300",1,0,1,1
"2462","SORBI_3004G282301",0,3,-3,3
"2463","SORBI_3004G283300",0,1,-1,1
"2464","SORBI_3004G285700",0,1,-1,1
"2465","SORBI_3004G285800",1,0,1,1
"2466","SORBI_3004G286000",0,0,0,0
"2467","SORBI_3004G286600",0,20,-20,20
"2468","SORBI_3004G288200",0,0,0,0
"2469","SORBI_3004G291500",0,2,-2,2
"2470","SORBI_3004G293500",0,1,-1,1
"2471","SORBI_3004G294300",2,0,2,2
"2472","SORBI_3004G294400",0,0,0,0
"2473","SORBI_3004G294900",0,1,-1,1
"2474","SORBI_3004G295100",0,1,-1,1
"2475","SORBI_3004G296100",0,0,0,0
"2476","SORBI_3004G296200",0,2,-2,2
"2477","SORBI_3004G296500",0,1,-1,1
"2478","SORBI_3004G296700",0,0,0,0
"2479","SORBI_3004G296900",0,12,-12,12
"2480","SORBI_3004G297200",0,1,-1,1
"2481","SORBI_3004G297400",0,0,0,0
"2482","SORBI_3004G299850",0,10,-10,10
"2483","SORBI_3004G300300",0,1059,-1059,1059
"2484","SORBI_3004G301000",0,0,0,0
"2485","SORBI_3004G302150",2,0,2,2
"2486","SORBI_3004G302200",0,1,-1,1
"2487","SORBI_3004G302600",0,0,0,0
"2488","SORBI_3004G302800",0,0,0,0
"2489","SORBI_3004G303100",0,3,-3,3
"2490","SORBI_3004G304100",0,1,-1,1
"2491","SORBI_3004G305000",0,0,0,0
"2492","SORBI_3004G306500",0,1,-1,1
"2493","SORBI_3004G306700",0,2,-2,2
"2494","SORBI_3004G307600",0,1,-1,1
"2495","SORBI_3004G307900",0,0,0,0
"2496","SORBI_3004G308400",0,1,-1,1
"2497","SORBI_3004G308900",0,9,-9,9
"2498","SORBI_3004G309600",0,10,-10,10
"2499","SORBI_3004G310100",0,1,-1,1
"2500","SORBI_3004G310600",0,0,0,0
"2501","SORBI_3004G311500",0,1,-1,1
"2502","SORBI_3004G312400",0,3,-3,3
"2503","SORBI_3004G312500",0,0,0,0
"2504","SORBI_3004G312700",0,1,-1,1
"2505","SORBI_3004G313100",0,3,-3,3
"2506","SORBI_3004G314000",0,0,0,0
"2507","SORBI_3004G314100",0,0,0,0
"2508","SORBI_3004G314800",1,0,1,1
"2509","SORBI_3004G315100",1,0,1,1
"2510","SORBI_3004G315500",0,3,-3,3
"2511","SORBI_3004G315600",0,2,-2,2
"2512","SORBI_3004G317000",0,0,0,0
"2513","SORBI_3004G317100",0,1,-1,1
"2514","SORBI_3004G317200",0,2,-2,2
"2515","SORBI_3004G317300",0,1,-1,1
"2516","SORBI_3004G317900",0,0,0,0
"2517","SORBI_3004G318100",0,1,-1,1
"2518","SORBI_3004G318200",0,1,-1,1
"2519","SORBI_3004G320500",0,1,-1,1
"2520","SORBI_3004G320800",0,3,-3,3
"2521","SORBI_3004G321000",1,22,-21,21
"2522","SORBI_3004G321300",0,2,-2,2
"2523","SORBI_3004G321400",0,4,-4,4
"2524","SORBI_3004G322300",0,0,0,0
"2525","SORBI_3004G323600",0,0,0,0
"2526","SORBI_3004G323900",0,2,-2,2
"2527","SORBI_3004G325000",0,0,0,0
"2528","SORBI_3004G325100",0,0,0,0
"2529","SORBI_3004G325700",0,1,-1,1
"2530","SORBI_3004G325900",1,7,-6,6
"2531","SORBI_3004G327100",0,0,0,0
"2532","SORBI_3004G327200",0,0,0,0
"2533","SORBI_3004G327700",0,1,-1,1
"2534","SORBI_3004G328400",0,2,-2,2
"2535","SORBI_3004G329000",0,2,-2,2
"2536","SORBI_3004G330000",0,1,-1,1
"2537","SORBI_3004G330700",0,0,0,0
"2538","SORBI_3004G330800",0,1,-1,1
"2539","SORBI_3004G331000",0,0,0,0
"2540","SORBI_3004G331600",0,6,-6,6
"2541","SORBI_3004G331800",0,0,0,0
"2542","SORBI_3004G332400",0,1,-1,1
"2543","SORBI_3004G332500",0,10,-10,10
"2544","SORBI_3004G332900",0,1,-1,1
"2545","SORBI_3004G333200",0,0,0,0
"2546","SORBI_3004G333300",0,1,-1,1
"2547","SORBI_3004G333400",0,4,-4,4
"2548","SORBI_3004G334100",0,0,0,0
"2549","SORBI_3004G334200",0,0,0,0
"2550","SORBI_3004G334400",0,1,-1,1
"2551","SORBI_3004G335800",0,1,-1,1
"2552","SORBI_3004G336100",0,3,-3,3
"2553","SORBI_3004G336200",0,1,-1,1
"2554","SORBI_3004G336500",0,0,0,0
"2555","SORBI_3004G336600",0,1,-1,1
"2556","SORBI_3004G337300",0,0,0,0
"2557","SORBI_3004G338100",0,1,-1,1
"2558","SORBI_3004G339300",0,1,-1,1
"2559","SORBI_3004G339500",0,0,0,0
"2560","SORBI_3004G339700",0,0,0,0
"2561","SORBI_3004G340000",0,0,0,0
"2562","SORBI_3004G340400",0,1,-1,1
"2563","SORBI_3004G341000",0,2,-2,2
"2564","SORBI_3004G341300",0,0,0,0
"2565","SORBI_3004G341800",0,0,0,0
"2566","SORBI_3004G342500",0,0,0,0
"2567","SORBI_3004G343600",0,1,-1,1
"2568","SORBI_3004G344100",0,0,0,0
"2569","SORBI_3004G344600",0,0,0,0
"2570","SORBI_3004G345900",0,1,-1,1
"2571","SORBI_3004G346100",0,0,0,0
"2572","SORBI_3004G346400",0,1,-1,1
"2573","SORBI_3004G348600",0,0,0,0
"2574","SORBI_3004G349175",1,0,1,1
"2575","SORBI_3004G349700",0,1,-1,1
"2576","SORBI_3004G349800",0,0,0,0
"2577","SORBI_3004G350000",1,0,1,1
"2578","SORBI_3004G352000",0,1,-1,1
"2579","SORBI_3004G352301",0,3,-3,3
"2580","SORBI_3004G353900",0,1,-1,1
"2581","SORBI_3004G354301",0,1,-1,1
"2582","SORBI_3004G354400",0,1,-1,1
"2583","SORBI_3004G355500",0,3,-3,3
"2584","SORBI_3004G356800",0,1,-1,1
"2585","SORBI_3004G357000",0,0,0,0
"2586","SORBI_3004G357033",0,1,-1,1
"2587","SORBI_3004G357300",0,0,0,0
"2588","SORBI_3004G357500",0,0,0,0
"2589","SORBI_3004G357700",0,2,-2,2
"2590","SORBI_3004G359500",0,0,0,0
"2591","SORBI_3005G000100",0,0,0,0
"2592","SORBI_3005G000500",0,0,0,0
"2593","SORBI_3005G001800",0,0,0,0
"2594","SORBI_3005G002000",0,1,-1,1
"2595","SORBI_3005G002800",0,1,-1,1
"2596","SORBI_3005G003200",0,1,-1,1
"2597","SORBI_3005G004500",0,1,-1,1
"2598","SORBI_3005G004600",0,1,-1,1
"2599","SORBI_3005G005600",0,2,-2,2
"2600","SORBI_3005G009300",0,0,0,0
"2601","SORBI_3005G011200",0,1,-1,1
"2602","SORBI_3005G012000",0,15,-15,15
"2603","SORBI_3005G015700",0,1,-1,1
"2604","SORBI_3005G016300",1,1,0,0
"2605","SORBI_3005G017000",0,2,-2,2
"2606","SORBI_3005G017500",0,0,0,0
"2607","SORBI_3005G018050",0,1,-1,1
"2608","SORBI_3005G018200",1,0,1,1
"2609","SORBI_3005G018500",0,1,-1,1
"2610","SORBI_3005G019800",0,0,0,0
"2611","SORBI_3005G020600",0,0,0,0
"2612","SORBI_3005G021600",2,0,2,2
"2613","SORBI_3005G021700",0,0,0,0
"2614","SORBI_3005G022000",0,0,0,0
"2615","SORBI_3005G022200",0,1,-1,1
"2616","SORBI_3005G022800",0,1,-1,1
"2617","SORBI_3005G025900",0,0,0,0
"2618","SORBI_3005G026100",0,1,-1,1
"2619","SORBI_3005G028100",0,2,-2,2
"2620","SORBI_3005G028300",0,0,0,0
"2621","SORBI_3005G028700",0,2,-2,2
"2622","SORBI_3005G029700",0,0,0,0
"2623","SORBI_3005G030100",0,0,0,0
"2624","SORBI_3005G030500",0,0,0,0
"2625","SORBI_3005G031100",0,2,-2,2
"2626","SORBI_3005G032300",0,0,0,0
"2627","SORBI_3005G033100",0,1,-1,1
"2628","SORBI_3005G033700",0,0,0,0
"2629","SORBI_3005G035000",0,0,0,0
"2630","SORBI_3005G036000",0,0,0,0
"2631","SORBI_3005G036400",0,0,0,0
"2632","SORBI_3005G037000",0,0,0,0
"2633","SORBI_3005G038300",0,0,0,0
"2634","SORBI_3005G038900",0,0,0,0
"2635","SORBI_3005G044300",0,2,-2,2
"2636","SORBI_3005G044400",1,0,1,1
"2637","SORBI_3005G045200",0,0,0,0
"2638","SORBI_3005G047500",0,1,-1,1
"2639","SORBI_3005G049000",0,0,0,0
"2640","SORBI_3005G050200",1,0,1,1
"2641","SORBI_3005G051200",0,4,-4,4
"2642","SORBI_3005G052000",0,2,-2,2
"2643","SORBI_3005G055300",0,0,0,0
"2644","SORBI_3005G055600",0,0,0,0
"2645","SORBI_3005G055900",0,5,-5,5
"2646","SORBI_3005G056000",0,0,0,0
"2647","SORBI_3005G058800",0,0,0,0
"2648","SORBI_3005G060666",0,2,-2,2
"2649","SORBI_3005G060700",0,0,0,0
"2650","SORBI_3005G061000",0,2,-2,2
"2651","SORBI_3005G061200",0,0,0,0
"2652","SORBI_3005G061900",0,2,-2,2
"2653","SORBI_3005G064100",0,0,0,0
"2654","SORBI_3005G064200",0,2,-2,2
"2655","SORBI_3005G064600",0,10,-10,10
"2656","SORBI_3005G064800",1,0,1,1
"2657","SORBI_3005G066900",0,2,-2,2
"2658","SORBI_3005G068800",0,0,0,0
"2659","SORBI_3005G071100",1,0,1,1
"2660","SORBI_3005G072200",0,0,0,0
"2661","SORBI_3005G077466",0,0,0,0
"2662","SORBI_3005G079900",0,1,-1,1
"2663","SORBI_3005G080050",0,0,0,0
"2664","SORBI_3005G085200",0,9,-9,9
"2665","SORBI_3005G085500",0,2,-2,2
"2666","SORBI_3005G085600",0,11,-11,11
"2667","SORBI_3005G086400",0,6,-6,6
"2668","SORBI_3005G086700",0,1,-1,1
"2669","SORBI_3005G087600",0,0,0,0
"2670","SORBI_3005G089000",1,0,1,1
"2671","SORBI_3005G090600",1,0,1,1
"2672","SORBI_3005G090800",0,1,-1,1
"2673","SORBI_3005G092600",0,6,-6,6
"2674","SORBI_3005G092700",0,2,-2,2
"2675","SORBI_3005G092800",0,2,-2,2
"2676","SORBI_3005G093000",0,1,-1,1
"2677","SORBI_3005G093300",0,3,-3,3
"2678","SORBI_3005G093400",0,4,-4,4
"2679","SORBI_3005G094800",0,1,-1,1
"2680","SORBI_3005G095700",0,0,0,0
"2681","SORBI_3005G095900",0,3,-3,3
"2682","SORBI_3005G096000",0,2,-2,2
"2683","SORBI_3005G096300",0,4,-4,4
"2684","SORBI_3005G096600",0,2,-2,2
"2685","SORBI_3005G098000",0,0,0,0
"2686","SORBI_3005G098600",0,0,0,0
"2687","SORBI_3005G098800",0,2,-2,2
"2688","SORBI_3005G099000",0,1,-1,1
"2689","SORBI_3005G100300",0,1,-1,1
"2690","SORBI_3005G100500",0,1,-1,1
"2691","SORBI_3005G100900",0,1,-1,1
"2692","SORBI_3005G101600",0,13,-13,13
"2693","SORBI_3005G101900",0,2,-2,2
"2694","SORBI_3005G103500",0,2,-2,2
"2695","SORBI_3005G104100",0,1,-1,1
"2696","SORBI_3005G105000",0,2,-2,2
"2697","SORBI_3005G105300",0,0,0,0
"2698","SORBI_3005G105850",0,0,0,0
"2699","SORBI_3005G107300",0,1,-1,1
"2700","SORBI_3005G108000",1,0,1,1
"2701","SORBI_3005G109000",0,0,0,0
"2702","SORBI_3005G110535",0,5,-5,5
"2703","SORBI_3005G110900",0,1,-1,1
"2704","SORBI_3005G111200",0,5,-5,5
"2705","SORBI_3005G112566",0,0,0,0
"2706","SORBI_3005G112632",0,0,0,0
"2707","SORBI_3005G117400",0,0,0,0
"2708","SORBI_3005G118700",0,2,-2,2
"2709","SORBI_3005G121200",0,0,0,0
"2710","SORBI_3005G122300",0,6,-6,6
"2711","SORBI_3005G122400",0,2,-2,2
"2712","SORBI_3005G122500",0,11,-11,11
"2713","SORBI_3005G123200",0,0,0,0
"2714","SORBI_3005G123500",0,2,-2,2
"2715","SORBI_3005G123900",0,0,0,0
"2716","SORBI_3005G124100",0,1,-1,1
"2717","SORBI_3005G125300",0,0,0,0
"2718","SORBI_3005G126600",0,2,-2,2
"2719","SORBI_3005G129600",0,0,0,0
"2720","SORBI_3005G131800",0,0,0,0
"2721","SORBI_3005G131900",0,1,-1,1
"2722","SORBI_3005G134501",0,0,0,0
"2723","SORBI_3005G138600",0,5,-5,5
"2724","SORBI_3005G139700",0,0,0,0
"2725","SORBI_3005G140001",0,0,0,0
"2726","SORBI_3005G140500",0,0,0,0
"2727","SORBI_3005G142101",0,0,0,0
"2728","SORBI_3005G142300",0,0,0,0
"2729","SORBI_3005G142700",0,6,-6,6
"2730","SORBI_3005G142900",1,2,-1,1
"2731","SORBI_3005G143500",0,2,-2,2
"2732","SORBI_3005G144600",0,1,-1,1
"2733","SORBI_3005G145300",3,1,2,2
"2734","SORBI_3005G149700",0,2,-2,2
"2735","SORBI_3005G154100",0,1,-1,1
"2736","SORBI_3005G154400",0,0,0,0
"2737","SORBI_3005G157300",0,3,-3,3
"2738","SORBI_3005G161100",0,2,-2,2
"2739","SORBI_3005G164900",0,1,-1,1
"2740","SORBI_3005G165400",0,0,0,0
"2741","SORBI_3005G165500",0,0,0,0
"2742","SORBI_3005G166100",0,1,-1,1
"2743","SORBI_3005G167800",0,2,-2,2
"2744","SORBI_3005G168100",0,0,0,0
"2745","SORBI_3005G168700",0,0,0,0
"2746","SORBI_3005G172400",0,0,0,0
"2747","SORBI_3005G177800",0,2,-2,2
"2748","SORBI_3005G180700",0,0,0,0
"2749","SORBI_3005G181000",0,5,-5,5
"2750","SORBI_3005G186100",24,2,22,22
"2751","SORBI_3005G186200",2,0,2,2
"2752","SORBI_3005G186400",0,0,0,0
"2753","SORBI_3005G186500",0,2,-2,2
"2754","SORBI_3005G186800",0,8,-8,8
"2755","SORBI_3005G187400",0,2,-2,2
"2756","SORBI_3005G192200",0,1,-1,1
"2757","SORBI_3005G192600",0,1,-1,1
"2758","SORBI_3005G195000",0,1,-1,1
"2759","SORBI_3005G195100",0,0,0,0
"2760","SORBI_3005G196800",0,1,-1,1
"2761","SORBI_3005G197300",0,2,-2,2
"2762","SORBI_3005G201100",0,2,-2,2
"2763","SORBI_3005G204100",0,1,-1,1
"2764","SORBI_3005G207100",0,0,0,0
"2765","SORBI_3005G210350",1,0,1,1
"2766","SORBI_3005G210500",0,0,0,0
"2767","SORBI_3005G211200",0,2,-2,2
"2768","SORBI_3005G212500",0,1,-1,1
"2769","SORBI_3005G214400",0,0,0,0
"2770","SORBI_3005G215400",1,0,1,1
"2771","SORBI_3005G215500",0,4,-4,4
"2772","SORBI_3005G215900",0,0,0,0
"2773","SORBI_3005G216000",0,3,-3,3
"2774","SORBI_3005G216900",0,0,0,0
"2775","SORBI_3005G218100",0,3,-3,3
"2776","SORBI_3005G222000",0,3,-3,3
"2777","SORBI_3005G222500",0,0,0,0
"2778","SORBI_3005G222700",0,4,-4,4
"2779","SORBI_3005G222900",0,2,-2,2
"2780","SORBI_3005G224000",0,0,0,0
"2781","SORBI_3005G224400",0,1,-1,1
"2782","SORBI_3005G225800",0,1,-1,1
"2783","SORBI_3005G228000",0,1,-1,1
"2784","SORBI_3005G228600",0,0,0,0
"2785","SORBI_3005G228900",0,0,0,0
"2786","SORBI_3005G229700",0,2,-2,2
"2787","SORBI_3005G231500",0,4,-4,4
"2788","SORBI_3005G231600",0,1,-1,1
"2789","SORBI_3006G000100",0,2,-2,2
"2790","SORBI_3006G000300",0,2,-2,2
"2791","SORBI_3006G002100",0,1,-1,1
"2792","SORBI_3006G002800",0,1,-1,1
"2793","SORBI_3006G005400",1,0,1,1
"2794","SORBI_3006G005500",0,1,-1,1
"2795","SORBI_3006G005600",1,11,-10,10
"2796","SORBI_3006G006600",0,2,-2,2
"2797","SORBI_3006G007300",0,10,-10,10
"2798","SORBI_3006G008200",0,0,0,0
"2799","SORBI_3006G008300",0,1,-1,1
"2800","SORBI_3006G008900",0,2,-2,2
"2801","SORBI_3006G009000",0,6,-6,6
"2802","SORBI_3006G009100",0,1,-1,1
"2803","SORBI_3006G010900",0,1,-1,1
"2804","SORBI_3006G011300",0,3,-3,3
"2805","SORBI_3006G012200",0,0,0,0
"2806","SORBI_3006G013800",0,0,0,0
"2807","SORBI_3006G014700",0,1,-1,1
"2808","SORBI_3006G017100",0,1,-1,1
"2809","SORBI_3006G018400",0,1,-1,1
"2810","SORBI_3006G018800",0,1,-1,1
"2811","SORBI_3006G021000",1,1,0,0
"2812","SORBI_3006G024700",0,3,-3,3
"2813","SORBI_3006G026250",0,1,-1,1
"2814","SORBI_3006G027800",0,0,0,0
"2815","SORBI_3006G028400",0,0,0,0
"2816","SORBI_3006G029300",0,1,-1,1
"2817","SORBI_3006G030800",0,2,-2,2
"2818","SORBI_3006G031400",1,0,1,1
"2819","SORBI_3006G032200",0,6,-6,6
"2820","SORBI_3006G032500",1,0,1,1
"2821","SORBI_3006G032700",0,1,-1,1
"2822","SORBI_3006G034300",0,0,0,0
"2823","SORBI_3006G035600",0,1,-1,1
"2824","SORBI_3006G037300",0,0,0,0
"2825","SORBI_3006G038800",0,2,-2,2
"2826","SORBI_3006G041700",0,0,0,0
"2827","SORBI_3006G045500",0,0,0,0
"2828","SORBI_3006G047000",0,2,-2,2
"2829","SORBI_3006G047300",0,0,0,0
"2830","SORBI_3006G049200",0,0,0,0
"2831","SORBI_3006G049300",0,1,-1,1
"2832","SORBI_3006G049900",0,0,0,0
"2833","SORBI_3006G051000",0,6,-6,6
"2834","SORBI_3006G053000",0,0,0,0
"2835","SORBI_3006G053500",0,0,0,0
"2836","SORBI_3006G054600",0,0,0,0
"2837","SORBI_3006G055600",1,1,0,0
"2838","SORBI_3006G056400",0,0,0,0
"2839","SORBI_3006G058000",0,0,0,0
"2840","SORBI_3006G058800",1,3,-2,2
"2841","SORBI_3006G061300",0,2,-2,2
"2842","SORBI_3006G062900",0,0,0,0
"2843","SORBI_3006G063100",0,0,0,0
"2844","SORBI_3006G063800",0,1,-1,1
"2845","SORBI_3006G064800",0,1,-1,1
"2846","SORBI_3006G065900",0,3,-3,3
"2847","SORBI_3006G066200",0,0,0,0
"2848","SORBI_3006G066600",0,2,-2,2
"2849","SORBI_3006G066800",0,0,0,0
"2850","SORBI_3006G067400",0,2,-2,2
"2851","SORBI_3006G068200",0,1,-1,1
"2852","SORBI_3006G069200",0,1,-1,1
"2853","SORBI_3006G069500",1,0,1,1
"2854","SORBI_3006G070564",0,0,0,0
"2855","SORBI_3006G072900",0,0,0,0
"2856","SORBI_3006G075801",0,2,-2,2
"2857","SORBI_3006G076000",0,0,0,0
"2858","SORBI_3006G076400",0,1,-1,1
"2859","SORBI_3006G078400",0,2,-2,2
"2860","SORBI_3006G078500",0,0,0,0
"2861","SORBI_3006G081500",0,2,-2,2
"2862","SORBI_3006G081800",0,0,0,0
"2863","SORBI_3006G082400",0,0,0,0
"2864","SORBI_3006G084600",0,0,0,0
